unique_ID_1,snap_wave1,imputed_snap_wave1,wave ID,marital status,sex,hispanic origin,race,education,citizenship,snap,employment,state,age,imputed_snap,SNAP_wave1,SNAP
000418359944_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,76,FALSE,No,No
000418406060_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,65,FALSE,No,No
000418406060_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,69,FALSE,No,No
000418406116_101,SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Postgraduate degree,US citizen,SNAP covered,"With a job entire month, worked all weeks",Kansas,39,FALSE,Yes,Yes
000418406267_101,SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Kansas,24,TRUE,Yes,Yes
000418406297_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,52,FALSE,No,No
000418406297_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,53,FALSE,No,No
000418406502_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,57,FALSE,No,No
000418406502_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,62,FALSE,No,No
000418406582_101,SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,63,FALSE,Yes,Yes
000418406596_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,56,FALSE,No,No
000418406596_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,57,FALSE,No,No
000418406622_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,52,FALSE,No,No
000418406622_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job at least 1 but not all weeks, no time on layoff and no time looking for work",Kansas,55,FALSE,No,No
000418406622_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,22,FALSE,No,No
000418406622_104,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,19,FALSE,No,No
000418406622_105,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,19,FALSE,No,No
000418406660_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,33,FALSE,No,No
000418406660_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,32,FALSE,No,No
000418406788_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,71,FALSE,No,No
000418406788_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,71,FALSE,No,No
000418406801_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,74,FALSE,No,No
000418406883_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,73,FALSE,No,No
000418406919_102,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,22,FALSE,No,No
000418408149_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,23,FALSE,No,No
000418408197_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,34,FALSE,No,No
000418408197_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Asian,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,37,FALSE,No,No
000418408660_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,23,FALSE,No,Yes
000418408944_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,63,FALSE,No,No
000418408944_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,63,FALSE,No,No
000418415023_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job at least 1 but not all weeks, some weeks on layoff or looking for work",Kansas,45,FALSE,No,No
000418415746_101,SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Kansas,31,FALSE,Yes,Yes
000418418174_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,49,FALSE,No,No
000418418174_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,46,FALSE,No,No
000418418267_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,88,FALSE,No,No
000418418903_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,68,FALSE,No,No
000418438070_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Texas,26,FALSE,No,No
000418438070_102,Not SNAP covered,FALSE,2,Separated,Male,Non hispanic,Asian,Postgraduate degree,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Texas,30,FALSE,No,No
000418438465_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,24,FALSE,No,No
000418438765_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,80,FALSE,No,No
000418472070_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,30,FALSE,No,No
000418472070_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,Less than high school,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,37,FALSE,No,No
000418494086_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Other,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,43,FALSE,No,No
000418494086_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,43,FALSE,No,No
000418494086_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,19,FALSE,No,No
000418494905_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,68,FALSE,No,No
000418494946_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,48,FALSE,No,No
000418494946_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,49,FALSE,No,No
000418494946_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,19,FALSE,No,No
000418500162_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,39,FALSE,No,No
000418500162_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,51,FALSE,No,No
000418500458_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence not due to layoff",Kansas,54,FALSE,No,No
000418500458_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,39,FALSE,No,No
000418500692_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,Less than high school,Non US citizen,Not SNAP covered,"With a job at least 1 but not all weeks, no time on layoff and no time looking for work",Kansas,42,FALSE,No,No
000418500692_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,Less than high school,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,43,FALSE,No,No
000418500692_103,Not SNAP covered,FALSE,2,Never married,Female,Hispanic,White,Some college,Non US citizen,Not SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence not due to layoff",Kansas,20,TRUE,No,No
000418500705_101,Not SNAP covered,FALSE,2,Separated,Male,Non hispanic,Other,Less than high school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Kansas,54,FALSE,No,Yes
000418500773_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Some college,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,71,TRUE,No,Yes
000418500994_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence due to layoff",Kansas,76,FALSE,No,No
000418501389_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,59,FALSE,No,No
000418501389_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,60,FALSE,No,No
000418501494_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,62,FALSE,No,No
000418533619_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,35,FALSE,No,No
000418533619_102,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,35,FALSE,No,No
000418533950_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,50,FALSE,No,No
000418533950_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,57,FALSE,No,No
000418552692_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,25,FALSE,No,No
000418552692_102,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,25,FALSE,No,No
000418552705_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,31,FALSE,No,No
000418552705_102,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,26,FALSE,No,No
000418552773_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,65,FALSE,No,No
000418552773_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,65,FALSE,No,No
000418552994_101,SNAP covered,FALSE,2,Divorced,Male,Non hispanic,Other,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Kansas,51,FALSE,Yes,Yes
000418555070_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,56,FALSE,No,No
